TRANSACTION_ID,WAREHOUSE_ID,TRANSACTION_TIMESTAMP,DATE,HOUR,ORDER_TYPE,ORDER_TYPE_CATEGORY,ORDER_CHANNEL,USER_ID,ACTION_CODE,ORDER_NUMBER,ORDER_LINE_ITEM,ARTICLE,DEVICE_CODE,SHIP_LINE_ID,GIFT_FLAG,FROM_AREA_CODE,TO_AREA_CODE,FROM_STORAGE_LOCATION,TO_STORAGE_LOCATION,ORDER_CATEGORY,INVENTORY_DETAIL_NUMBER,QUANTITY
00006XBKC1,DC01,2021-11-02 8:54:34 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER11,ASSUMEDPCK,262892398,1,90318014,54,SLN00EYJCL,0,PICK,RDTS000001,40-02-01-01,54,eComm Canada,D000000FGABG,1
00006XBD65,DC01,2021-11-02 8:31:39 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82611098,250,70331078,88,SLN00EXO4X,0,PICK,RDTS000001,15-07-02-03,88,Replenishment,D000000FG9SR,1
00006XBK78,DC01,2021-11-02 8:54:02 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER11,LSTPCK,262887527,3,90346059,54,SLN00EYH2T,0,PICK,RDTS000001,40-15-03-01,54,eComm USA S321,D000000FGAAZ,1
00006XBB39,DC01,2021-11-02 8:24:06 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82614579,400,73936200,8,SLN00EYBF3,0,PICK,RDTS000001,25-13-04-07,8,Replenishment,D000000FG9N0,1
00006XBJZ3,DC01,2021-11-02 8:52:44 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER8,PKOCLOSE,262890406,1,78077175,STNPACK-027,SLN00EY8L9,0,WRKS,PACK,STNPACK-027,STNPACK-027-STG,eComm USA S321,D000000FG68P,1
00006XBKMX,DC01,2021-11-02 8:57:34 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614577,1540,82498037,109,SLN00EYFH5,0,PICK,RDTS000001,74-06-02-05,109,Replenishment,D000000FGAEB,1
00006XB3TI,DC01,2021-11-02 8:13:40 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614579,3740,95508003,109,SLN00EYBJ6,0,PICK,RDTS000001,56-10-03-01,109,Replenishment,D000000FG9E2,1
00006XAZBS,DC01,2021-11-02 8:01:44 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262866867,4,59027002,67,SLN00EYANK,0,PICK,RDTS000001,30-06-02-03,67,eComm Canada,D000000FG91Z,2
00006XBJXU,DC01,2021-11-02 8:52:24 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614569,1540,82442003,109,SLN00EYEYB,0,PICK,RDTS000001,72-06-04-10,109,Replenishment,D000000FFRXS,1
00006XBB30,DC01,2021-11-02 8:24:00 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER23,PKOCLOSE,262888618,3,77075022,STNPACK-022,SLN00EY88R,0,WRKS,PACK,STNPACK-022,STNPACK-022-STG,eComm USA S321,D000000FG72N,1
00006XBGEK,DC01,2021-11-02 8:43:09 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82614580,2750,91282001,88,SLN00EYDYM,0,PICK,RDTS000001,48-24-03-01,88,Replenishment,D000000FGA07,1
00006XBJVW,DC01,2021-11-02 8:51:55 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER22,PKOCLOSE,262894857,1,79590006,STNPACK-024,SLN00EY8WC,0,WRKS,PACK,STNPACK-024,STNPACK-024-STG,eComm Canada,D000000FG725,1
00006XBCBP,DC01,2021-11-02 8:24:58 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER25,PKOCLOSE,262864498,6,90783024,STNPACK-018,SLN00EY738,0,WRKS,PACK,STNPACK-018,STNPACK-018-STG,eComm USA S321,D000000FG5M6,1
00006XB2FO,DC01,2021-11-02 8:12:34 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82614579,2850,90186001,88,SLN00EYBLN,0,PICK,RDTS000001,04-10-04-09,88,Replenishment,D000000FG9CV,1
00006XB0EH,DC01,2021-11-02 8:04:01 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614588,1140,94398005,27,SLN00EYB2C,0,PICK,RDTS000001,25-16-03-03,27,Replenishment,D000000FG943,1
00006XB29I,DC01,2021-11-02 8:11:14 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,ASSUMEDPCK,82611098,3180,92127013,58,SLN00EXO21,0,PICK,RDTS000001,75-12-03-01,58,Replenishment,D000000FG9BJ,1
00006XBJHC,DC01,2021-11-02 8:49:54 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,LSTPCK,82614590,1060,90839015,58,SLN00EYB9L,0,PICK,RDTS000001,18-12-02-01,58,Replenishment,D000000EVSRA,1
00006XBJB3,DC01,2021-11-02 8:48:08 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER16,ASSUMEDPCK,262892007,2,78233333,72,SLN00EYGRI,0,PICK,RDTS000001,71-16-02-02,72,eComm Canada,D000000FGA53,1
00006XB7B0,DC01,2021-11-02 8:17:42 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,ASSUMEDPCK,82611105,430,78845001,88,SLN00EXOPU,0,PICK,RDTS000001,06-13-03-02,88,Replenishment,D000000FG9IA,1
00006XAZDK,DC01,2021-11-02 8:02:31 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82611098,480,75235157,35,SLN00EXO5K,0,PICK,RDTS000001,51-06-04-09,35,Replenishment,D000000FG92O,1
00006XB0IX,DC01,2021-11-02 8:05:34 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614588,710,84721006,109,SLN00EYB67,0,PICK,RDTS000001,48-18-03-05,109,Replenishment,D000000FG95E,2
00006XBJHB,DC01,2021-11-02 8:49:54 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER1,LSTPCK,262895866,1,84718034,7,SLN00EYGP6,0,PICK,RDTS000001,68-17-03-01,7,eComm Canada,D000000FGA6X,1
00006XB5FY,DC01,2021-11-02 8:15:49 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,ASSUMEDPCK,82611098,1750,82379017,8,SLN00EXO6C,0,PICK,RDTS000001,21-11-03-04,8,Replenishment,D000000FG9GF,2
00006XBJV8,DC01,2021-11-02 8:51:48 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614571,3100,90679016,109,SLN00EYETH,0,PICK,RDTS000001,72-12-04-10,109,Replenishment,D000000FGA8K,1
00006XBE7E,DC01,2021-11-02 8:38:49 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER14,IDNTFY,262915779,4,82001035,99,SLN00EZMK1,0,ADJS,EXPR,PERM-CRE-LOC,RTNS110221,eComm USA S321,D000000FG9WZ,1
00006XBKES,DC01,2021-11-02 8:55:08 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82614579,3510,92567001,35,SLN00EYBJT,0,PICK,RDTS000001,46-09-04-05,35,Replenishment,D000000FFZLN,1
00006XB1W6,DC01,2021-11-02 8:07:38 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82611098,2930,90839015,8,SLN00EXNYK,0,PICK,RDTS000001,18-12-02-01,8,Replenishment,D000000FG97E,1
00006XB4Q0,DC01,2021-11-02 8:15:00 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,ASSUMEDPCK,82614579,2510,84865009,58,SLN00EYBML,0,PICK,RDTS000001,76-18-04-11,58,Replenishment,D000000FG9FN,1
00006XB254,DC01,2021-11-02 8:10:05 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82611098,2390,84727022,88,SLN00EXNZT,0,PICK,RDTS000001,03-18-01-02,88,Replenishment,D000000FG9A2,1
00006XBG7B,DC01,2021-11-02 8:42:13 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER11,LSTPCK,262868706,4,57814226,54,SLN00EYH1R,0,PICK,RDTS000001,10-12-04-08,54,eComm USA S321,D000000FG9ZD,1
00006XBKK7,DC01,2021-11-02 8:56:39 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614571,2850,90083017,27,SLN00EYEU6,0,PICK,RDTS000001,77-11-02-01,27,Replenishment,D000000FGADJ,1
00006XBKHY,DC01,2021-11-02 8:56:08 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER22,MANFST,262891661,1,?,STNPACK-024,SLN00EY8PC,0,?,?,?,?,eComm USA S321,D000000FG77C,?
00006XBGLB,DC01,2021-11-02 8:44:59 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER16,LSTPCK,262894559,1,73495149,72,SLN00EYGMB,0,PICK,RDTS000001,68-04-02-01,72,eComm USA S321,D000000FGA26,1
00006XBCER,DC01,2021-11-02 8:26:17 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,ASSUMEDPCK,82614594,360,79894001,12,SLN00EYB76,0,PICK,RDTS000001,71-22-03-05,12,Replenishment,D000000FG9OT,3
00006XBKAS,DC01,2021-11-02 8:54:26 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,ASSUMEDPCK,262812742,2,91131006,57,SLN00EYAOV,0,PICK,RDTS000001,70-08-02-02,57,eComm Canada,D000000FGABA,1
00006XBB40,DC01,2021-11-02 8:24:20 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262898558,6,92519009,67,SLN00EYAIX,0,PICK,RDTS000001,57-20-03-02,67,eComm Canada,D000000FG9N9,1
00006XBK9X,DC01,2021-11-02 8:54:24 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614576,1460,84071024,27,SLN00EYFOE,0,PICK,RDTS000001,76-15-03-02,27,Replenishment,D000000FGAB7,1
00006XB1YG,DC01,2021-11-02 8:08:17 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,LSTPCK,82614588,230,69955027,58,SLN00EYB4V,0,PICK,RDTS000001,74-17-02-01,58,Replenishment,D000000FG981,1
00006XBD1I,DC01,2021-11-02 8:30:54 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82614579,1780,81378022,35,SLN00EYBDX,0,PICK,RDTS000001,29-05-03-01,35,Replenishment,D000000FG9S7,1
00006XBKCQ,DC01,2021-11-02 8:54:45 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,ASSUMEDPCK,82614571,3140,90714002,88,SLN00EYETD,0,PICK,RDTS000001,57-14-03-01,88,Replenishment,D000000FGABO,1
00006XBHV5,DC01,2021-11-02 8:45:32 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER1,LSTPCK,262899836,1,84594015,7,SLN00EYGQ5,0,PICK,RDTS000001,65-02-02-02,7,eComm Canada,D000000FGA2P,1
00006XBB83,DC01,2021-11-02 8:24:32 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614579,3640,94423014,109,SLN00EYBJG,0,PICK,RDTS000001,62-02-04-04,109,Replenishment,D000000FG9NH,2
00006XBCDM,DC01,2021-11-02 8:25:42 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,1140,81183003,35,SLN00EXO7F,0,PICK,RDTS000001,24-17-03-02,35,Replenishment,D000000FG9OA,3
00006XBEDL,DC01,2021-11-02 8:39:24 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262897942,4,78394010,67,SLN00EYAHS,0,PICK,RDTS000001,71-03-03-01,67,eComm Canada,D000000FG9XE,1
00006XB0BJ,DC01,2021-11-02 8:03:12 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614579,510,74549073,12,SLN00EYBHG,0,PICK,RDTS000001,54-23-04-05,12,Replenishment,D000000FFWUZ,1
00006XB1XY,DC01,2021-11-02 8:08:10 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614579,3160,91111017,27,SLN00EYBI4,0,PICK,RDTS000001,30-02-04-04,27,Replenishment,D000000FFLQM,1
00006XBB3F,DC01,2021-11-02 8:24:07 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614594,370,80007004,27,SLN00EYB75,0,PICK,RDTS000001,38-10-02-02,27,Replenishment,D000000FG9N3,1
00006XB0LB,DC01,2021-11-02 8:06:13 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82614590,1510,95999033,35,SLN00EYBB0,0,PICK,RDTS000001,54-05-04-04,35,Replenishment,D000000F96W7,1
00006XBCWR,DC01,2021-11-02 8:29:44 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614590,70,68755011,109,SLN00EYB1O,0,PICK,RDTS000001,66-16-03-04,109,Replenishment,D000000FG9RD,1
00006XAZCP,DC01,2021-11-02 8:02:10 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,3790,96346017,35,SLN00EXO0Y,0,PICK,RDTS000001,51-04-02-04,35,Replenishment,D000000FG92A,1
00006XBK72,DC01,2021-11-02 8:53:59 AM,02-Nov-21,8,S07,S07,ECOMMERCE,USER26,IDNTFY,262912452,2,81381027,94,SLN00EZ9QX,0,ADJS,EXPR,PERM-CRE-LOC,RTNS110221,eComm USA Non-S321,D000000FGAAW,1
00006XBHXC,DC01,2021-11-02 8:46:19 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER4,ASSUMEDPCK,262885698,1,84718030,50,SLN00EYGY6,0,PICK,RDTS000001,83-02-03-05,50,eComm Canada,D000000FGA3F,1
00006XBJCO,DC01,2021-11-02 8:48:38 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER14,IDNTFY,82544844,1770,90964007,99,SLN00EZ4JV,0,ADJS,EXPR,PERM-CRE-LOC,RTNS110221,Replenishment,D000000FGA5O,1
00006XB2GD,DC01,2021-11-02 8:12:43 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,ASSUMEDPCK,82614579,320,70660005,8,SLN00EYBFB,0,PICK,RDTS000001,20-11-02-03,8,Replenishment,D000000FG9D2,4
00006XBCED,DC01,2021-11-02 8:26:06 AM,02-Nov-21,8,P03,P03,ECOMMERCE,USER16,ASSUMEDPCK,262889702,2,79916069,72,SLN00EYB0X,1,PICK,RDTS000001,52-08-02-01,72,eComm Canada,D000000FG9OM,1
00006XBCC7,DC01,2021-11-02 8:25:03 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82611098,70,57814251,88,SLN00EXO4F,0,PICK,RDTS000001,10-10-04-01,88,Replenishment,D000000FG9NT,1
00006XBCEN,DC01,2021-11-02 8:26:13 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82611105,190,70653027,109,SLN00EXOP6,0,PICK,RDTS000001,64-22-02-01,109,Replenishment,D000000FG9OR,1
00006XBE0Y,DC01,2021-11-02 8:36:48 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614580,2160,84972004,12,SLN00EYDXK,0,PICK,RDTS000001,37-03-01-01,12,Replenishment,D000000BSLN5,1
00006XB21F,DC01,2021-11-02 8:09:13 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82614579,1190,79489087,8,SLN00EYBCW,0,PICK,RDTS000001,18-08-03-04,8,Replenishment,D000000FG994,1
00006XBKLF,DC01,2021-11-02 8:57:05 AM,02-Nov-21,8,S05,S05,ECOMMERCE,USER26,IDNTFY,262918932,1,81005007,94,SLN00EZGCN,0,ADJS,EXPR,PERM-CRE-LOC,RTNS110221,eComm USA Non-S321,D000000FGADW,1
00006XBCCW,DC01,2021-11-02 8:25:20 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,ASSUMEDPCK,82614579,1060,78845104,88,SLN00EYBD9,0,PICK,RDTS000001,10-03-04-09,88,Replenishment,D000000FG9O1,1
00006XBEFN,DC01,2021-11-02 8:40:27 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER1,LSTPCK,262898575,2,84718032,7,SLN00EYGPR,0,PICK,RDTS000001,61-07-02-03,7,eComm Canada,D000000FG9Y3,1
00006XBGEF,DC01,2021-11-02 8:43:05 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614577,2240,90783021,109,SLN00EYFCI,0,PICK,RDTS000001,69-13-02-04,109,Replenishment,D000000FGA05,1
00006XBD57,DC01,2021-11-02 8:31:33 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614590,1450,95912026,27,SLN00EYBB6,0,PICK,RDTS000001,41C-36-04-02,27,Replenishment,D000000FG9SN,1
00006XBKHU,DC01,2021-11-02 8:56:06 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER11,LSTPCK,262894779,2,90982002,54,SLN00EYJB3,0,PICK,RDTS000001,41E-15-02-02,54,eComm Canada,D000000FGACZ,1
00006XBKHE,DC01,2021-11-02 8:55:57 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82614571,1830,82129003,88,SLN00EYEMA,0,PICK,RDTS000001,57-19-04-06,88,Replenishment,D000000FFUGS,1
00006XBK2D,DC01,2021-11-02 8:53:09 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614576,610,79553005,27,SLN00EYFO2,0,PICK,RDTS000001,75-07-02-04,27,Replenishment,D000000FGAA0,1
00006XBL0L,DC01,2021-11-02 8:59:49 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,ASSUMEDPCK,82614590,880,84948003,58,SLN00EYBA3,0,PICK,RDTS000001,27-02-03-03,58,Replenishment,D000000FGAGL,1
00006XB0FS,DC01,2021-11-02 8:04:26 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER1,LSTPCK,262897719,2,82639091,7,SLN00EYGA7,0,PICK,RDTS000001,28-19-02-03,7,eComm Canada,D000000FG94D,1
00006XBKLU,DC01,2021-11-02 8:57:15 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER15,ASSUMEDPCK,262899711,1,79142036,57,SLN00EYAFU,0,PICK,RDTS000001,73-05-03-01,57,eComm Canada,D000000FGAE1,1
00006XB7OZ,DC01,2021-11-02 8:18:08 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82611098,1960,83215016,12,SLN00EXO6X,0,PICK,RDTS000001,65-15-02-05,12,Replenishment,D000000FG9IR,1
00006XB896,DC01,2021-11-02 8:20:28 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82614579,1520,80296035,88,SLN00EYBEN,0,PICK,RDTS000001,07-20-02-09,88,Replenishment,D000000FG9KO,1
00006XBJV7,DC01,2021-11-02 8:51:48 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614571,3100,90679016,109,SLN00EYETH,0,PICK,RDTS000001,72-12-04-10,109,Replenishment,D000000FGA8K,1
00006XB1SC,DC01,2021-11-02 8:06:45 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,2890,90783019,35,SLN00EXNYG,0,PICK,RDTS000001,55-03-02-01,35,Replenishment,D000000FG96F,1
00006XBHXV,DC01,2021-11-02 8:46:31 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,LSTPCK,82614590,1470,95912028,58,SLN00EYBB4,0,PICK,RDTS000001,16-19-03-03,58,Replenishment,D000000FGA3L,2
00006XAYKE,DC01,2021-11-02 8:00:51 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER21,LSTPCK,262865780,4,83876003,54,SLN00EY9MJ,0,PICK,RDTS000001,74-12-03-05,54,eComm USA S321,D000000FG90Z,1
00006XB20T,DC01,2021-11-02 8:09:07 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614594,400,80296033,12,SLN00EYB72,0,PICK,RDTS000001,59-07-02-02,12,Replenishment,D000000FG98X,1
00006XBKML,DC01,2021-11-02 8:57:27 AM,02-Nov-21,8,P05,P05,ECOMMERCE,USER19,LSTPCK,262899120,1,90033011,8,SLN00EYJMX,1,PICK,RDTS000001,10-16-04-06,8,eComm USA S321,D000000FGAE6,1
00006XBD9E,DC01,2021-11-02 8:32:12 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER13,PKOCLOSE,262896929,3,81183013,STNPACK-044,SLN00EY8G0,0,WRKS,PACK,STNPACK-044,STNPACK-044-STG,eComm Canada,D000000FG6GD,1
00006XBGL3,DC01,2021-11-02 8:44:53 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,ASSUMEDPCK,82614590,1210,92127003,58,SLN00EYBBU,0,PICK,RDTS000001,15-14-03-03,58,Replenishment,D000000FGA23,2
00006XB2CU,DC01,2021-11-02 8:12:01 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER4,ASSUMEDPCK,262896700,1,84718012,50,SLN00EYH01,0,PICK,RDTS000001,14-19-03-03,50,eComm Canada,D000000FG9C9,1
00006XBG7N,DC01,2021-11-02 8:42:17 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614577,2560,92137040,109,SLN00EYFEB,0,PICK,RDTS000001,69-08-02-03,109,Replenishment,D000000FG9ZI,1
00006XB9Y1,DC01,2021-11-02 8:22:11 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82614579,1650,81183003,8,SLN00EYBEA,0,PICK,RDTS000001,24-17-03-02,8,Replenishment,D000000FG9LV,1
00006XBKQ0,DC01,2021-11-02 8:58:05 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614576,970,81303013,27,SLN00EYFN2,0,PICK,RDTS000001,78-15-02-03,27,Replenishment,D000000FGAEU,1
00006XAYL0,DC01,2021-11-02 8:01:01 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614588,550,81467041,27,SLN00EYB6N,0,PICK,RDTS000001,22-08-02-04,27,Replenishment,D000000FG916,1
00006XAYKG,DC01,2021-11-02 8:00:53 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER16,LSTPCK,262876088,1,77293001,72,SLN00EYGQO,0,PICK,RDTS000001,27-16-02-02,72,eComm Canada,D000000FG910,1
00006XBJDP,DC01,2021-11-02 8:49:01 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614576,460,78233454,27,SLN00EYFR6,0,PICK,RDTS000001,72-19-03-04,27,Replenishment,D000000FGA62,1
00006XBCEO,DC01,2021-11-02 8:26:13 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82611105,190,70653027,109,SLN00EXOP6,0,PICK,RDTS000001,64-22-02-01,109,Replenishment,D000000FG9OR,1
00006XB20V,DC01,2021-11-02 8:09:09 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER21,ASSUMEDPCK,262897050,1,91496013,54,SLN00EYGID,0,PICK,RDTS000001,86-22-04-09,54,eComm USA S321,D000000FG98Z,1
00006XBCQW,DC01,2021-11-02 8:28:59 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614590,1170,92007066,109,SLN00EYBBY,0,PICK,RDTS000001,65-17-04-09,109,Replenishment,D000000FG9QX,1
00006XB28Z,DC01,2021-11-02 8:11:10 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,ASSUMEDPCK,82611098,2090,83593012,12,SLN00EXNYZ,0,PICK,RDTS000001,60-11-02-01,12,Replenishment,D000000FG9BC,1
00006XBJCG,DC01,2021-11-02 8:48:35 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,LSTPCK,82614590,1320,92589007,58,SLN00EYBBJ,0,PICK,RDTS000001,17-09-03-01,58,Replenishment,D000000FGA5K,1
00006XB2CO,DC01,2021-11-02 8:11:59 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,ASSUMEDPCK,82614594,300,79515032,12,SLN00EYB7C,0,PICK,RDTS000001,61-01-03-05,12,Replenishment,D000000FG9C7,1
00006XB4SW,DC01,2021-11-02 8:15:06 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER16,ASSUMEDPCK,262899125,4,79996135,72,SLN00EYGLY,0,PICK,RDTS000001,41B-02-04-02,72,eComm USA S321,D000000FG9FP,1
00006XBCBU,DC01,2021-11-02 8:24:58 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER25,PKOCLOSE,262864498,5,70660001,STNPACK-018,SLN00EY739,0,WRKS,PACK,STNPACK-018,STNPACK-018-STG,eComm USA S321,D000000FG5D7,1
00006XBCIF,DC01,2021-11-02 8:27:34 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614590,990,90318014,27,SLN00EYB9S,0,PICK,RDTS000001,40-02-01-01,27,Replenishment,D000000FG9PW,2
00006XB5D1,DC01,2021-11-02 8:15:44 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614588,700,84649037,27,SLN00EYB68,0,PICK,RDTS000001,35-01-02-05,27,Replenishment,D000000FG9GB,1
00006XB5OO,DC01,2021-11-02 8:16:06 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82614590,1150,92007064,35,SLN00EYBC0,0,PICK,RDTS000001,63-22-03-01,35,Replenishment,D000000FG9GQ,2
00006XBJBP,DC01,2021-11-02 8:48:22 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,3730,96000004,35,SLN00EXO0S,0,PICK,RDTS000001,41C-28-01-01,35,Replenishment,D000000EYK7U,1
00006XBB44,DC01,2021-11-02 8:24:26 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,140,68177002,35,SLN00EXO4M,0,PICK,RDTS000001,23-08-03-02,35,Replenishment,D000000FG9NB,2
00006XB1Y8,DC01,2021-11-02 8:08:14 AM,02-Nov-21,8,R07,REPLEN,ECOMMERCE,USER6,PKOCLOSE,82611524,1,77138013,STNPACK-016,SLN00EY76I,0,WRKS,PACK,STNPACK-016,STNPACK-016-STG,Order Delivery USA,D000000FG5PI,1
00006XBJD2,DC01,2021-11-02 8:48:49 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,1800,82571092,35,SLN00EXO6H,0,PICK,RDTS000001,41C-40-04-04,35,Replenishment,D000000FGA5S,1
00006XB20E,DC01,2021-11-02 8:08:59 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614594,880,92421001,12,SLN00EYB8E,0,PICK,RDTS000001,59-06-02-04,12,Replenishment,D000000FG98R,1
00006XB5P4,DC01,2021-11-02 8:16:06 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER16,ASSUMEDPCK,262891481,2,82687002,72,SLN00EYAM8,0,PICK,RDTS000001,41D-14-04-01,72,eComm Canada,D000000FG9GS,1
00006XB2D0,DC01,2021-11-02 8:12:01 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82611098,650,78077009,88,SLN00EXO3A,0,PICK,RDTS000001,04-17-01-03,88,Replenishment,D000000FG9CA,1
